date_id,date,day,month,year
54408,3/7/2019,3,7,2019
54409,24/10/2019,24,10,2019
54410,9/2/2017,9,2,2017
54411,14/6/2018,14,6,2018
54412,12/5/2013,12,5,2013
54413,22/6/2016,22,6,2016
54414,21/3/2011,21,3,2011
54415,26/5/2018,26,5,2018
54416,24/7/2015,24,7,2015
54417,18/10/2015,18,10,2015
54418,15/8/2011,15,8,2011
54419,14/11/2018,14,11,2018
54420,16/8/2011,16,8,2011
54421,6/5/2019,6,5,2019
54422,18/4/2016,18,4,2016
54423,6/4/2019,6,4,2019
54424,8/2/2011,8,2,2011
54425,22/11/2018,22,11,2018
54426,12/5/2018,12,5,2018
54427,9/10/2018,9,10,2018
54428,17/10/2012,17,10,2012
54429,16/3/2018,16,3,2018
54430,5/7/2014,5,7,2014
54431,18/1/2018,18,1,2018
54432,18/1/2014,18,1,2014
54433,6/1/2019,6,1,2019
54434,27/5/2018,27,5,2018
54435,12/7/2019,12,7,2019
54436,15/4/2016,15,4,2016
54437,9/10/2018,9,10,2018
54438,8/1/2010,8,1,2010
54439,9/10/2010,9,10,2010
54440,8/4/2018,8,4,2018
54441,26/8/2018,26,8,2018
54442,26/1/2010,26,1,2010
54443,6/2/2010,6,2,2010
54444,1/2/2017,1,2,2017
54445,20/12/2019,20,12,2019
54446,3/4/2015,3,4,2015
54447,11/2/2018,11,2,2018
54448,12/3/2015,12,3,2015
54449,1/11/2016,1,11,2016
54450,13/4/2010,13,4,2010
54451,5/9/2011,5,9,2011
54452,19/3/2011,19,3,2011
54453,9/8/2012,9,8,2012
54454,2/1/2011,2,1,2011
54455,19/10/2013,19,10,2013
54456,5/9/2013,5,9,2013
54457,21/4/2017,21,4,2017
54458,9/4/2016,9,4,2016
54459,6/12/2017,6,12,2017
54460,26/11/2014,26,11,2014
54461,12/7/2018,12,7,2018
54462,4/8/2014,4,8,2014
54463,10/3/2015,10,3,2015
54464,8/6/2017,8,6,2017
54465,27/10/2017,27,10,2017
54466,24/7/2011,24,7,2011
54467,17/1/2016,17,1,2016
54468,17/5/2016,17,5,2016
54469,6/1/2017,6,1,2017
54470,21/11/2015,21,11,2015
54471,26/4/2016,26,4,2016
54472,23/9/2011,23,9,2011
54473,20/8/2019,20,8,2019
54474,4/7/2019,4,7,2019
54475,23/9/2019,23,9,2019
54476,18/6/2012,18,6,2012
54477,2/4/2013,2,4,2013
54478,24/1/2015,24,1,2015
54479,3/2/2016,3,2,2016
54480,24/2/2017,24,2,2017
54481,24/10/2019,24,10,2019
54482,19/3/2011,19,3,2011
54483,23/10/2015,23,10,2015
54484,6/5/2017,6,5,2017
54485,21/3/2019,21,3,2019
54486,7/7/2010,7,7,2010
54487,1/1/2014,1,1,2014
54488,10/3/2019,10,3,2019
54489,20/12/2019,20,12,2019
54490,22/7/2010,22,7,2010
54491,9/12/2019,9,12,2019
54492,27/3/2014,27,3,2014
54493,1/7/2014,1,7,2014
54494,25/3/2017,25,3,2017
54495,26/8/2017,26,8,2017
54496,1/5/2017,1,5,2017
54497,24/12/2018,24,12,2018
54498,11/1/2014,11,1,2014
54499,12/3/2019,12,3,2019
54500,25/9/2014,25,9,2014
54501,19/1/2017,19,1,2017
54502,8/1/2017,8,1,2017
54503,17/2/2017,17,2,2017
54504,17/5/2017,17,5,2017
54505,10/11/2018,10,11,2018
54506,13/5/2015,13,5,2015
54507,17/3/2016,17,3,2016
54508,2/7/2011,2,7,2011
54509,1/2/2018,1,2,2018
54510,14/7/2015,14,7,2015
54511,22/6/2019,22,6,2019
54512,14/11/2012,14,11,2012
54513,7/4/2013,7,4,2013
54514,17/7/2017,17,7,2017
54515,16/11/2017,16,11,2017
54516,9/5/2017,9,5,2017
54517,10/8/2019,10,8,2019
54518,7/6/2015,7,6,2015
54519,9/7/2017,9,7,2017
54520,7/5/2010,7,5,2010
54521,25/7/2019,25,7,2019
54522,11/11/2013,11,11,2013
54523,18/12/2015,18,12,2015
54524,20/10/2019,20,10,2019
54525,25/10/2019,25,10,2019
54526,15/4/2014,15,4,2014
54527,15/12/2018,15,12,2018
54528,15/3/2019,15,3,2019
54529,26/3/2019,26,3,2019
54530,27/7/2012,27,7,2012
54531,25/1/2014,25,1,2014
54532,9/2/2019,9,2,2019
54533,9/9/2019,9,9,2019
54534,8/1/2019,8,1,2019
54535,21/2/2019,21,2,2019
54536,6/11/2018,6,11,2018
54537,15/8/2019,15,8,2019
54538,7/1/2018,7,1,2018
54539,6/2/2019,6,2,2019
54540,16/7/2019,16,7,2019
54541,2/10/2019,2,10,2019
54542,9/8/2012,9,8,2012
54543,27/1/2013,27,1,2013
54544,22/2/2016,22,2,2016
54545,26/9/2017,26,9,2017
54546,8/10/2018,8,10,2018
54547,5/11/2018,5,11,2018
54548,10/3/2010,10,3,2010
54549,16/8/2014,16,8,2014
54550,11/4/2018,11,4,2018
54551,19/9/2018,19,9,2018
54552,19/10/2014,19,10,2014
54553,7/8/2019,7,8,2019
54554,14/1/2013,14,1,2013
54555,19/1/2013,19,1,2013
54556,5/4/2010,5,4,2010
54557,3/6/2017,3,6,2017
54558,18/10/2011,18,10,2011
54559,22/3/2017,22,3,2017
54560,2/6/2012,2,6,2012
54561,5/6/2014,5,6,2014
54562,22/7/2013,22,7,2013
54563,13/1/2017,13,1,2017
54564,10/8/2015,10,8,2015
54565,17/9/2018,17,9,2018
54566,12/10/2014,12,10,2014
54567,15/2/2016,15,2,2016
54568,3/3/2018,3,3,2018
54569,11/5/2018,11,5,2018
54570,22/3/2014,22,3,2014
54571,25/6/2016,25,6,2016
54572,23/10/2017,23,10,2017
54573,14/6/2019,14,6,2019
54574,15/7/2019,15,7,2019
54575,17/12/2019,17,12,2019
54576,2/4/2011,2,4,2011
54577,3/10/2011,3,10,2011
54578,27/11/2014,27,11,2014
54579,14/1/2015,14,1,2015
54580,12/4/2018,12,4,2018
54581,12/4/2019,12,4,2019
54582,27/8/2011,27,8,2011
54583,9/9/2018,9,9,2018
54584,25/4/2019,25,4,2019
54585,16/11/2019,16,11,2019
54586,25/10/2012,25,10,2012
54587,27/6/2013,27,6,2013
54588,15/10/2017,15,10,2017
54589,4/11/2018,4,11,2018
54590,26/7/2017,26,7,2017
54591,25/12/2017,25,12,2017
54592,22/2/2017,22,2,2017
54593,3/1/2018,3,1,2018
54594,27/7/2010,27,7,2010
54595,10/12/2010,10,12,2010
54596,8/1/2013,8,1,2013
54597,19/2/2018,19,2,2018
54598,13/4/2015,13,4,2015
54599,19/3/2018,19,3,2018
54600,15/3/2017,15,3,2017
54601,26/6/2018,26,6,2018
54602,3/6/2011,3,6,2011
54603,19/7/2016,19,7,2016
54604,20/6/2015,20,6,2015
54605,11/5/2018,11,5,2018
54606,23/9/2015,23,9,2015
54607,23/10/2018,23,10,2018
54608,27/8/2016,27,8,2016
54609,6/7/2018,6,7,2018
54610,23/9/2011,23,9,2011
54611,2/6/2014,2,6,2014
54612,9/10/2011,9,10,2011
54613,23/9/2016,23,9,2016
54614,5/9/2019,5,9,2019
54615,6/9/2019,6,9,2019
54616,18/5/2017,18,5,2017
54617,6/8/2019,6,8,2019
54618,11/7/2011,11,7,2011
54619,18/3/2019,18,3,2019
54620,12/4/2013,12,4,2013
54621,21/10/2013,21,10,2013
54622,14/11/2018,14,11,2018
54623,21/1/2019,21,1,2019
54624,17/3/2016,17,3,2016
54625,12/5/2019,12,5,2019
54626,22/10/2011,22,10,2011
54627,3/7/2016,3,7,2016
54628,27/3/2017,27,3,2017
54629,19/6/2019,19,6,2019
54630,11/10/2019,11,10,2019
54631,6/12/2019,6,12,2019
54632,8/5/2016,8,5,2016
54633,25/3/2017,25,3,2017
54634,14/1/2013,14,1,2013
54635,20/6/2018,20,6,2018
54636,3/5/2010,3,5,2010
54637,17/12/2014,17,12,2014
54638,6/10/2014,6,10,2014
54639,22/9/2018,22,9,2018
54640,16/3/2014,16,3,2014
54641,24/12/2014,24,12,2014
54642,9/10/2015,9,10,2015
54643,12/11/2017,12,11,2017
54644,9/8/2014,9,8,2014
54645,23/1/2019,23,1,2019
54646,22/1/2016,22,1,2016
54647,13/7/2017,13,7,2017
54648,15/11/2017,15,11,2017
54649,5/10/2019,5,10,2019
54650,17/1/2010,17,1,2010
54651,16/5/2015,16,5,2015
54652,14/7/2011,14,7,2011
54653,21/4/2012,21,4,2012
54654,26/4/2012,26,4,2012
54655,17/11/2016,17,11,2016
54656,10/4/2014,10,4,2014
54657,19/10/2014,19,10,2014
54658,6/1/2015,6,1,2015
54659,2/7/2019,2,7,2019
54660,12/2/2012,12,2,2012
54661,27/6/2017,27,6,2017
54662,21/3/2015,21,3,2015
54663,22/3/2018,22,3,2018
54664,14/6/2015,14,6,2015
54665,2/8/2017,2,8,2017
54666,13/8/2010,13,8,2010
54667,15/12/2018,15,12,2018
54668,3/7/2013,3,7,2013
54669,11/4/2019,11,4,2019
54670,2/11/2019,2,11,2019
54671,11/11/2019,11,11,2019
54672,16/7/2011,16,7,2011
54673,13/7/2016,13,7,2016
54674,7/9/2014,7,9,2014
54675,23/3/2015,23,3,2015
54676,14/2/2019,14,2,2019
54677,8/6/2019,8,6,2019
54678,11/4/2013,11,4,2013
54679,3/11/2019,3,11,2019
54680,20/5/2014,20,5,2014
54681,14/10/2016,14,10,2016
54682,2/3/2018,2,3,2018
54683,20/6/2019,20,6,2019
54684,10/8/2018,10,8,2018
54685,16/12/2018,16,12,2018
54686,24/3/2016,24,3,2016
54687,14/10/2016,14,10,2016
54688,25/4/2014,25,4,2014
54689,19/5/2014,19,5,2014
54690,18/1/2012,18,1,2012
54691,1/11/2014,1,11,2014
54692,26/4/2013,26,4,2013
54693,16/2/2014,16,2,2014
54694,9/11/2018,9,11,2018
54695,10/11/2019,10,11,2019
54696,22/4/2014,22,4,2014
54697,5/12/2014,5,12,2014
54698,13/9/2011,13,9,2011
54699,5/2/2014,5,2,2014
54700,23/7/2019,23,7,2019
54701,2/10/2019,2,10,2019
54702,15/5/2016,15,5,2016
54703,10/7/2019,10,7,2019
54704,3/2/2015,3,2,2015
54705,23/11/2019,23,11,2019
54706,27/9/2011,27,9,2011
54707,1/2/2018,1,2,2018
54708,10/8/2016,10,8,2016
54709,16/12/2018,16,12,2018
54710,18/9/2011,18,9,2011
54711,2/10/2013,2,10,2013
54712,26/3/2010,26,3,2010
54713,27/1/2014,27,1,2014
54714,2/7/2012,2,7,2012
54715,16/8/2019,16,8,2019
54716,7/4/2011,7,4,2011
54717,9/4/2011,9,4,2011
54718,5/8/2015,5,8,2015
54719,17/9/2015,17,9,2015
54720,1/5/2011,1,5,2011
54721,17/12/2015,17,12,2015
54722,21/6/2019,21,6,2019
54723,19/7/2019,19,7,2019
54724,17/2/2013,17,2,2013
54725,15/4/2016,15,4,2016
54726,20/8/2015,20,8,2015
54727,14/2/2018,14,2,2018
54728,24/11/2017,24,11,2017
54729,3/11/2019,3,11,2019
54730,12/7/2019,12,7,2019
54731,17/7/2019,17,7,2019
54732,4/9/2015,4,9,2015
54733,26/11/2015,26,11,2015
54734,6/2/2010,6,2,2010
54735,19/11/2019,19,11,2019
54736,22/4/2018,22,4,2018
54737,27/7/2018,27,7,2018
54738,1/7/2013,1,7,2013
54739,13/5/2019,13,5,2019
54740,5/10/2012,5,10,2012
54741,23/5/2016,23,5,2016
54742,13/11/2017,13,11,2017
54743,20/10/2019,20,10,2019
54744,7/9/2010,7,9,2010
54745,10/8/2017,10,8,2017
54746,12/2/2010,12,2,2010
54747,14/1/2018,14,1,2018
54748,11/10/2013,11,10,2013
54749,16/6/2017,16,6,2017
54750,12/5/2019,12,5,2019
54751,3/10/2019,3,10,2019
54752,4/8/2014,4,8,2014
54753,19/7/2016,19,7,2016
54754,26/6/2014,26,6,2014
54755,17/7/2015,17,7,2015
54756,18/8/2018,18,8,2018
54757,7/11/2018,7,11,2018
54758,19/6/2010,19,6,2010
54759,12/5/2015,12,5,2015
54760,13/3/2016,13,3,2016
54761,19/3/2016,19,3,2016
54762,18/2/2014,18,2,2014
54763,1/2/2019,1,2,2019
54764,20/8/2012,20,8,2012
54765,24/3/2017,24,3,2017
54766,25/10/2015,25,10,2015
54767,5/6/2016,5,6,2016
54768,23/6/2016,23,6,2016
54769,4/4/2017,4,4,2017
54770,3/2/2011,3,2,2011
54771,5/2/2018,5,2,2018
54772,27/2/2013,27,2,2013
54773,4/6/2014,4,6,2014
54774,5/6/2013,5,6,2013
54775,17/6/2013,17,6,2013
54776,1/2/2019,1,2,2019
54777,25/11/2019,25,11,2019
54778,7/6/2013,7,6,2013
54779,23/3/2015,23,3,2015
54780,15/8/2019,15,8,2019
54781,19/10/2019,19,10,2019
54782,19/11/2017,19,11,2017
54783,2/5/2018,2,5,2018
54784,9/7/2017,9,7,2017
54785,8/6/2019,8,6,2019
54786,1/5/2015,1,5,2015
54787,4/10/2018,4,10,2018
54788,23/10/2010,23,10,2010
54789,15/3/2018,15,3,2018
54790,27/3/2018,27,3,2018
54791,25/8/2019,25,8,2019
54792,7/2/2011,7,2,2011
54793,14/5/2012,14,5,2012
54794,18/9/2016,18,9,2016
54795,4/7/2019,4,7,2019
54796,27/5/2014,27,5,2014
54797,15/4/2017,15,4,2017
54798,14/2/2016,14,2,2016
54799,27/1/2017,27,1,2017
54800,7/2/2012,7,2,2012
54801,7/5/2018,7,5,2018
54802,7/2/2019,7,2,2019
54803,2/5/2019,2,5,2019
54804,11/1/2017,11,1,2017
54805,7/11/2017,7,11,2017
54806,13/4/2018,13,4,2018
54807,27/5/2019,27,5,2019
54808,7/4/2017,7,4,2017
54809,21/10/2018,21,10,2018
54810,21/6/2015,21,6,2015
54811,20/10/2017,20,10,2017
54812,24/11/2013,24,11,2013
54813,16/3/2017,16,3,2017
54814,1/1/2013,1,1,2013
54815,23/4/2019,23,4,2019
54816,18/2/2011,18,2,2011
54817,5/7/2012,5,7,2012
54818,14/4/2017,14,4,2017
54819,10/8/2018,10,8,2018
54820,24/6/2014,24,6,2014
54821,16/11/2019,16,11,2019
54822,25/4/2010,25,4,2010
54823,7/12/2012,7,12,2012
54824,19/7/2015,19,7,2015
54825,4/9/2016,4,9,2016
54826,13/3/2016,13,3,2016
54827,22/12/2018,22,12,2018
54828,27/10/2013,27,10,2013
54829,8/5/2019,8,5,2019
54830,1/6/2015,1,6,2015
54831,6/10/2018,6,10,2018
54832,5/7/2018,5,7,2018
54833,23/8/2019,23,8,2019
54834,8/8/2010,8,8,2010
54835,12/7/2014,12,7,2014
54836,4/5/2014,4,5,2014
54837,26/8/2014,26,8,2014
54838,21/2/2017,21,2,2017
54839,7/6/2019,7,6,2019
54840,15/2/2015,15,2,2015
54841,5/6/2018,5,6,2018
54842,13/3/2016,13,3,2016
54843,13/12/2019,13,12,2019
54844,11/11/2010,11,11,2010
54845,7/6/2019,7,6,2019
54846,8/5/2018,8,5,2018
54847,15/8/2018,15,8,2018
54848,14/10/2010,14,10,2010
54849,24/7/2017,24,7,2017
54850,21/3/2016,21,3,2016
54851,14/10/2017,14,10,2017
54852,21/5/2014,21,5,2014
54853,7/4/2018,7,4,2018
54854,4/3/2011,4,3,2011
54855,23/11/2018,23,11,2018
54856,12/11/2011,12,11,2011
54857,14/7/2013,14,7,2013
54858,26/5/2018,26,5,2018
54859,22/8/2018,22,8,2018
54860,27/10/2018,27,10,2018
54861,25/8/2019,25,8,2019
54862,6/5/2019,6,5,2019
54863,19/11/2019,19,11,2019
54864,13/10/2012,13,10,2012
54865,22/1/2015,22,1,2015
54866,14/10/2013,14,10,2013
54867,24/10/2018,24,10,2018
54868,6/10/2018,6,10,2018
54869,10/11/2018,10,11,2018
54870,19/4/2016,19,4,2016
54871,3/6/2018,3,6,2018
54872,10/10/2018,10,10,2018
54873,15/2/2019,15,2,2019
54874,20/2/2015,20,2,2015
54875,10/1/2018,10,1,2018
54876,8/7/2010,8,7,2010
54877,3/8/2016,3,8,2016
54878,5/1/2012,5,1,2012
54879,15/10/2013,15,10,2013
54880,23/6/2014,23,6,2014
54881,24/7/2017,24,7,2017
54882,27/6/2014,27,6,2014
54883,15/9/2016,15,9,2016
54884,24/7/2018,24,7,2018
54885,23/2/2019,23,2,2019
54886,4/8/2017,4,8,2017
54887,2/2/2018,2,2,2018
54888,27/11/2016,27,11,2016
54889,17/9/2019,17,9,2019
54890,20/4/2019,20,4,2019
54891,6/11/2019,6,11,2019
54892,10/10/2011,10,10,2011
54893,13/10/2015,13,10,2015
54894,3/7/2016,3,7,2016
54895,2/6/2017,2,6,2017
54896,6/5/2011,6,5,2011
54897,26/9/2013,26,9,2013
54898,14/6/2018,14,6,2018
54899,2/10/2018,2,10,2018
54900,5/9/2014,5,9,2014
54901,7/1/2015,7,1,2015
54902,8/1/2010,8,1,2010
54903,21/1/2016,21,1,2016
54904,14/3/2010,14,3,2010
54905,14/11/2015,14,11,2015
54906,16/9/2013,16,9,2013
54907,19/10/2016,19,10,2016
54908,1/9/2010,1,9,2010
54909,15/2/2016,15,2,2016
54910,1/10/2015,1,10,2015
54911,9/10/2015,9,10,2015
54912,3/7/2018,3,7,2018
54913,16/12/2019,16,12,2019
54914,9/8/2017,9,8,2017
54915,17/3/2018,17,3,2018
54916,18/7/2017,18,7,2017
54917,21/7/2018,21,7,2018
54918,9/2/2011,9,2,2011
54919,10/5/2015,10,5,2015
54920,2/2/2012,2,2,2012
54921,2/9/2019,2,9,2019
54922,5/9/2017,5,9,2017
54923,16/10/2018,16,10,2018
54924,7/3/2015,7,3,2015
54925,16/2/2016,16,2,2016
54926,4/1/2012,4,1,2012
54927,6/6/2019,6,6,2019
54928,17/9/2016,17,9,2016
54929,15/4/2018,15,4,2018
54930,9/6/2016,9,6,2016
54931,6/7/2017,6,7,2017
54932,6/4/2014,6,4,2014
54933,20/3/2018,20,3,2018
54934,24/5/2019,24,5,2019
54935,3/6/2019,3,6,2019
54936,24/1/2010,24,1,2010
54937,20/7/2018,20,7,2018
54938,6/9/2014,6,9,2014
54939,10/5/2018,10,5,2018
54940,11/10/2011,11,10,2011
54941,2/8/2018,2,8,2018
54942,6/7/2019,6,7,2019
54943,25/10/2019,25,10,2019
54944,26/4/2015,26,4,2015
54945,17/12/2017,17,12,2017
54946,4/4/2014,4,4,2014
54947,19/3/2015,19,3,2015
54948,13/4/2013,13,4,2013
54949,26/5/2019,26,5,2019
54950,18/7/2012,18,7,2012
54951,3/10/2012,3,10,2012
54952,18/8/2010,18,8,2010
54953,10/2/2011,10,2,2011
54954,6/1/2013,6,1,2013
54955,10/10/2015,10,10,2015
54956,26/7/2016,26,7,2016
54957,21/10/2019,21,10,2019
54958,10/11/2011,10,11,2011
54959,12/7/2013,12,7,2013
54960,18/9/2015,18,9,2015
54961,27/3/2017,27,3,2017
54962,27/11/2014,27,11,2014
54963,23/4/2018,23,4,2018
54964,15/5/2019,15,5,2019
54965,22/10/2019,22,10,2019
54966,19/2/2017,19,2,2017
54967,12/11/2018,12,11,2018
54968,17/4/2011,17,4,2011
54969,9/8/2019,9,8,2019
54970,10/8/2015,10,8,2015
54971,11/1/2019,11,1,2019
54972,21/4/2019,21,4,2019
54973,4/7/2019,4,7,2019
54974,25/4/2016,25,4,2016
54975,11/7/2016,11,7,2016
54976,3/3/2019,3,3,2019
54977,24/9/2019,24,9,2019
54978,10/7/2019,10,7,2019
54979,9/8/2019,9,8,2019
54980,20/11/2016,20,11,2016
54981,19/9/2019,19,9,2019
54982,12/6/2010,12,6,2010
54983,9/9/2018,9,9,2018
54984,18/8/2014,18,8,2014
54985,22/4/2016,22,4,2016
54986,22/6/2017,22,6,2017
54987,15/11/2019,15,11,2019
54988,7/2/2015,7,2,2015
54989,20/4/2016,20,4,2016
54990,1/2/2019,1,2,2019
54991,27/5/2019,27,5,2019
54992,25/3/2010,25,3,2010
54993,15/4/2014,15,4,2014
54994,7/4/2016,7,4,2016
54995,14/5/2017,14,5,2017
54996,27/11/2014,27,11,2014
54997,15/2/2017,15,2,2017
54998,27/2/2017,27,2,2017
54999,9/7/2019,9,7,2019
55000,3/3/2012,3,3,2012
55001,17/9/2012,17,9,2012
55002,26/4/2011,26,4,2011
55003,7/7/2016,7,7,2016
55004,6/6/2017,6,6,2017
55005,3/2/2018,3,2,2018
55006,22/10/2010,22,10,2010
55007,25/10/2015,25,10,2015
55008,18/2/2017,18,2,2017
55009,22/3/2017,22,3,2017
55010,14/11/2015,14,11,2015
55011,20/1/2016,20,1,2016
55012,2/2/2017,2,2,2017
55013,18/3/2018,18,3,2018
55014,13/9/2015,13,9,2015
55015,8/12/2015,8,12,2015
55016,4/11/2018,4,11,2018
55017,16/10/2019,16,10,2019
55018,7/4/2016,7,4,2016
55019,7/10/2019,7,10,2019
55020,27/5/2011,27,5,2011
55021,19/10/2016,19,10,2016
55022,13/11/2013,13,11,2013
55023,14/5/2018,14,5,2018
55024,8/10/2013,8,10,2013
55025,11/4/2014,11,4,2014
55026,16/1/2015,16,1,2015
55027,19/5/2019,19,5,2019
55028,18/4/2016,18,4,2016
55029,8/9/2017,8,9,2017
55030,9/9/2011,9,9,2011
55031,27/9/2018,27,9,2018
55032,20/8/2019,20,8,2019
55033,27/11/2019,27,11,2019
55034,10/7/2013,10,7,2013
55035,7/8/2014,7,8,2014
55036,15/8/2017,15,8,2017
55037,4/2/2018,4,2,2018
55038,27/6/2013,27,6,2013
55039,20/10/2014,20,10,2014
55040,9/8/2016,9,8,2016
55041,23/4/2017,23,4,2017
55042,18/8/2012,18,8,2012
55043,2/2/2017,2,2,2017
55044,23/2/2016,23,2,2016
55045,24/5/2017,24,5,2017
55046,11/2/2011,11,2,2011
55047,13/6/2013,13,6,2013
55048,21/8/2014,21,8,2014
55049,18/11/2019,18,11,2019
55050,26/6/2014,26,6,2014
55051,21/8/2014,21,8,2014
55052,17/9/2014,17,9,2014
55053,4/4/2017,4,4,2017
55054,7/10/2011,7,10,2011
55055,9/7/2019,9,7,2019
55056,16/10/2017,16,10,2017
55057,15/5/2019,15,5,2019
55058,2/11/2013,2,11,2013
55059,25/3/2019,25,3,2019
55060,12/10/2012,12,10,2012
55061,21/9/2017,21,9,2017
55062,15/10/2010,15,10,2010
55063,19/7/2017,19,7,2017
55064,6/1/2010,6,1,2010
55065,23/12/2017,23,12,2017
55066,2/2/2013,2,2,2013
55067,1/12/2014,1,12,2014
55068,13/3/2010,13,3,2010
55069,8/12/2018,8,12,2018
55070,24/1/2017,24,1,2017
55071,16/7/2018,16,7,2018
55072,23/5/2017,23,5,2017
55073,18/4/2019,18,4,2019
55074,1/2/2012,1,2,2012
55075,17/12/2015,17,12,2015
55076,24/10/2013,24,10,2013
55077,16/4/2017,16,4,2017
55078,7/3/2012,7,3,2012
55079,25/7/2012,25,7,2012
55080,12/11/2019,12,11,2019
55081,4/12/2019,4,12,2019
55082,12/3/2015,12,3,2015
55083,1/10/2015,1,10,2015
55084,24/6/2013,24,6,2013
55085,27/12/2015,27,12,2015
55086,2/1/2012,2,1,2012
55087,2/4/2015,2,4,2015
55088,2/8/2018,2,8,2018
55089,20/4/2019,20,4,2019
55090,6/4/2016,6,4,2016
55091,16/8/2017,16,8,2017
55092,20/10/2011,20,10,2011
55093,16/4/2017,16,4,2017
55094,9/5/2010,9,5,2010
55095,22/3/2016,22,3,2016
55096,11/10/2012,11,10,2012
55097,4/6/2016,4,6,2016
55098,22/3/2012,22,3,2012
55099,18/8/2014,18,8,2014
55100,8/5/2011,8,5,2011
55101,18/10/2011,18,10,2011
55102,16/10/2017,16,10,2017
55103,10/2/2019,10,2,2019
55104,16/8/2011,16,8,2011
55105,5/6/2016,5,6,2016
55106,27/1/2017,27,1,2017
55107,15/7/2017,15,7,2017
55108,14/11/2012,14,11,2012
55109,7/9/2016,7,9,2016
55110,8/5/2018,8,5,2018
55111,27/4/2019,27,4,2019
55112,7/11/2019,7,11,2019
55113,9/12/2019,9,12,2019
55114,25/1/2012,25,1,2012
55115,7/5/2014,7,5,2014
55116,20/2/2014,20,2,2014
55117,7/2/2016,7,2,2016
55118,27/1/2017,27,1,2017
55119,9/3/2019,9,3,2019
55120,4/7/2010,4,7,2010
55121,26/12/2013,26,12,2013
55122,10/7/2012,10,7,2012
55123,16/4/2018,16,4,2018
55124,11/11/2018,11,11,2018
55125,24/4/2019,24,4,2019
55126,22/9/2017,22,9,2017
55127,5/5/2018,5,5,2018
55128,24/1/2010,24,1,2010
55129,19/2/2016,19,2,2016
55130,20/2/2018,20,2,2018
55131,4/6/2019,4,6,2019
55132,13/9/2016,13,9,2016
55133,14/1/2019,14,1,2019
55134,20/5/2019,20,5,2019
55135,22/8/2019,22,8,2019
55136,24/10/2014,24,10,2014
55137,3/5/2017,3,5,2017
55138,27/3/2017,27,3,2017
55139,6/10/2017,6,10,2017
55140,22/1/2017,22,1,2017
55141,17/4/2019,17,4,2019
55142,7/1/2014,7,1,2014
55143,9/4/2016,9,4,2016
55144,15/2/2014,15,2,2014
55145,12/1/2018,12,1,2018
55146,18/4/2012,18,4,2012
55147,20/2/2019,20,2,2019
55148,15/2/2015,15,2,2015
55149,27/9/2018,27,9,2018
55150,1/2/2016,1,2,2016
55151,4/11/2019,4,11,2019
55152,4/3/2013,4,3,2013
55153,3/9/2017,3,9,2017
55154,11/8/2012,11,8,2012
55155,1/10/2012,1,10,2012
55156,13/3/2019,13,3,2019
55157,3/6/2019,3,6,2019
55158,23/9/2010,23,9,2010
55159,16/2/2017,16,2,2017
55160,13/4/2010,13,4,2010
55161,4/11/2018,4,11,2018
55162,7/2/2010,7,2,2010
55163,21/3/2013,21,3,2013
55164,6/5/2012,6,5,2012
55165,18/10/2018,18,10,2018
55166,8/2/2019,8,2,2019
55167,9/10/2019,9,10,2019
55168,22/10/2013,22,10,2013
55169,10/4/2019,10,4,2019
55170,13/10/2016,13,10,2016
55171,9/7/2017,9,7,2017
55172,17/11/2010,17,11,2010
55173,22/6/2018,22,6,2018
55174,7/7/2018,7,7,2018
55175,23/3/2019,23,3,2019
55176,12/1/2010,12,1,2010
55177,9/5/2010,9,5,2010
55178,5/5/2017,5,5,2017
55179,6/12/2017,6,12,2017
55180,17/7/2017,17,7,2017
55181,23/4/2018,23,4,2018
55182,11/3/2011,11,3,2011
55183,5/7/2018,5,7,2018
55184,16/9/2010,16,9,2010
55185,2/5/2018,2,5,2018
55186,2/9/2015,2,9,2015
55187,15/12/2015,15,12,2015
55188,22/1/2014,22,1,2014
55189,16/2/2014,16,2,2014
55190,20/4/2014,20,4,2014
55191,6/10/2017,6,10,2017
55192,18/3/2018,18,3,2018
55193,16/11/2018,16,11,2018
55194,23/11/2018,23,11,2018
55195,26/12/2019,26,12,2019
55196,2/5/2013,2,5,2013
55197,25/8/2017,25,8,2017
55198,22/11/2010,22,11,2010
55199,9/9/2015,9,9,2015
55200,27/10/2016,27,10,2016
55201,8/9/2019,8,9,2019
55202,25/11/2015,25,11,2015
55203,1/4/2018,1,4,2018
55204,14/2/2012,14,2,2012
55205,12/8/2018,12,8,2018
55206,9/2/2010,9,2,2010
55207,23/12/2019,23,12,2019
55208,1/5/2010,1,5,2010
55209,6/5/2014,6,5,2014
55210,2/9/2019,2,9,2019
55211,24/10/2019,24,10,2019
55212,25/6/2012,25,6,2012
55213,10/1/2013,10,1,2013
55214,17/4/2018,17,4,2018
55215,13/6/2019,13,6,2019
55216,14/4/2012,14,4,2012
55217,13/11/2014,13,11,2014
55218,13/3/2019,13,3,2019
55219,11/9/2019,11,9,2019
55220,19/4/2013,19,4,2013
55221,11/10/2019,11,10,2019
55222,12/5/2016,12,5,2016
55223,16/7/2016,16,7,2016
55224,23/1/2012,23,1,2012
55225,2/2/2014,2,2,2014
55226,13/6/2010,13,6,2010
55227,26/9/2018,26,9,2018
55228,4/9/2018,4,9,2018
55229,14/4/2019,14,4,2019
